moon_ra,  moon_dec, moon_phase_frac, jup_ra, jup_dec
0.21,  -5.57, 0.00, 294.89, -21.52
0.57,  -5.36, 0.00, 294.89, -21.52
0.98,  -5.15, 0.00, 294.90, -21.51
1.44,  -4.94, 0.00, 294.90, -21.51
1.95,  -4.73, 0.00, 294.91, -21.51
2.50,  -4.52, 0.00, 294.92, -21.51
3.09,  -4.32, 0.00, 294.92, -21.51
3.71,  -4.12, 0.00, 294.93, -21.51
4.34,  -3.92, 0.00, 294.94, -21.51
4.99,  -3.73, 0.00, 294.94, -21.51
5.63,  -3.54, 0.00, 294.95, -21.51
6.25,  -3.35, 0.00, 294.96, -21.51
6.85,  -3.16, 0.00, 294.96, -21.51
7.41,  -2.97, 0.00, 294.97, -21.51
7.93,  -2.79, 0.00, 294.97, -21.50
8.39,  -2.60, 0.00, 294.98, -21.50
8.81,  -2.41, 0.00, 294.99, -21.50
9.19,  -2.22, 0.00, 294.99, -21.50
9.51,  -2.02, 0.00, 295.00, -21.50
9.81,  -1.83, 0.00, 295.00, -21.50
10.08,  -1.63, 0.00, 295.01, -21.50
10.33,  -1.43, 0.00, 295.02, -21.50
10.59,  -1.23, 0.00, 295.02, -21.50
10.86,  -1.03, 0.00, 295.03, -21.50
11.16,  -0.83, 0.00, 295.04, -21.49
11.49,  -0.63, 0.01, 295.04, -21.49
11.86,  -0.43, 0.01, 295.05, -21.49
12.28,  -0.23, 0.01, 295.05, -21.49
12.76,  -0.03, 0.01, 295.06, -21.49
13.28,  0.16, 0.01, 295.07, -21.49
13.84,  0.36, 0.01, 295.07, -21.49
14.44,  0.55, 0.01, 295.08, -21.49
15.06,  0.75, 0.01, 295.09, -21.49
15.70,  0.94, 0.01, 295.09, -21.49
16.34,  1.14, 0.01, 295.10, -21.49
16.98,  1.33, 0.01, 295.10, -21.49
17.59,  1.53, 0.01, 295.11, -21.48
18.18,  1.73, 0.01, 295.12, -21.48
18.72,  1.93, 0.01, 295.12, -21.48
19.23,  2.14, 0.01, 295.13, -21.48
19.68,  2.34, 0.02, 295.13, -21.48
20.08,  2.55, 0.02, 295.14, -21.48
20.44,  2.75, 0.02, 295.15, -21.48
20.76,  2.96, 0.02, 295.15, -21.48
21.05,  3.16, 0.02, 295.16, -21.48
21.31,  3.36, 0.02, 295.17, -21.48
21.57,  3.56, 0.02, 295.17, -21.48
21.83,  3.76, 0.02, 295.18, -21.47
22.11,  3.95, 0.02, 295.18, -21.47
22.42,  4.14, 0.02, 295.19, -21.47
22.77,  4.32, 0.03, 295.20, -21.47
23.16,  4.50, 0.03, 295.20, -21.47
23.60,  4.68, 0.03, 295.21, -21.47
24.10,  4.86, 0.03, 295.21, -21.47
24.64,  5.03, 0.03, 295.22, -21.47
25.22,  5.21, 0.03, 295.23, -21.47
25.83,  5.39, 0.03, 295.23, -21.47
26.47,  5.58, 0.04, 295.24, -21.47
27.12,  5.76, 0.04, 295.25, -21.46
27.77,  5.96, 0.04, 295.25, -21.46
28.40,  6.15, 0.04, 295.26, -21.46
29.02,  6.35, 0.04, 295.26, -21.46
29.60,  6.56, 0.04, 295.27, -21.46
30.14,  6.77, 0.04, 295.28, -21.46
30.64,  6.98, 0.05, 295.28, -21.46
31.09,  7.20, 0.05, 295.29, -21.46
31.49,  7.41, 0.05, 295.29, -21.46
31.84,  7.62, 0.05, 295.30, -21.46
32.15,  7.83, 0.05, 295.30, -21.46
32.44,  8.03, 0.05, 295.31, -21.45
32.71,  8.23, 0.06, 295.32, -21.45
32.97,  8.42, 0.06, 295.32, -21.45
33.25,  8.60, 0.06, 295.33, -21.45
33.55,  8.77, 0.06, 295.33, -21.45
33.88,  8.93, 0.06, 295.34, -21.45
34.25,  9.09, 0.07, 295.35, -21.45
34.67,  9.25, 0.07, 295.35, -21.45
35.14,  9.40, 0.07, 295.36, -21.45
35.66,  9.55, 0.07, 295.37, -21.45
36.22,  9.70, 0.07, 295.37, -21.45
36.83,  9.86, 0.08, 295.38, -21.44
37.47,  10.02, 0.08, 295.38, -21.44
38.13,  10.19, 0.08, 295.39, -21.44
38.79,  10.37, 0.08, 295.40, -21.44
39.46,  10.55, 0.08, 295.40, -21.44
40.11,  10.74, 0.09, 295.41, -21.44
40.73,  10.94, 0.09, 295.41, -21.44
41.32,  11.15, 0.09, 295.42, -21.44
41.87,  11.36, 0.09, 295.42, -21.44
42.37,  11.57, 0.10, 295.43, -21.44
42.81,  11.79, 0.10, 295.44, -21.44
43.21,  12.00, 0.10, 295.44, -21.44
43.57,  12.21, 0.10, 295.45, -21.43
43.89,  12.41, 0.10, 295.45, -21.43
44.18,  12.60, 0.11, 295.46, -21.43
44.46,  12.78, 0.11, 295.47, -21.43
44.74,  12.95, 0.11, 295.47, -21.43
45.04,  13.10, 0.11, 295.48, -21.43
45.36,  13.24, 0.12, 295.48, -21.43
45.72,  13.38, 0.12, 295.49, -21.43
46.12,  13.50, 0.12, 295.50, -21.43
46.57,  13.62, 0.13, 295.50, -21.43
47.07,  13.74, 0.13, 295.51, -21.43
47.63,  13.86, 0.13, 295.51, -21.42
48.23,  13.99, 0.13, 295.52, -21.42
48.87,  14.11, 0.14, 295.53, -21.42
49.54,  14.25, 0.14, 295.53, -21.42
50.23,  14.40, 0.14, 295.54, -21.42
50.92,  14.56, 0.14, 295.54, -21.42
51.61,  14.73, 0.15, 295.55, -21.42
52.28,  14.91, 0.15, 295.55, -21.42
52.92,  15.10, 0.15, 295.56, -21.42
53.52,  15.30, 0.16, 295.57, -21.42
54.08,  15.50, 0.16, 295.57, -21.42
54.59,  15.71, 0.16, 295.58, -21.42
55.04,  15.91, 0.16, 295.58, -21.41
55.45,  16.11, 0.17, 295.59, -21.41
55.82,  16.31, 0.17, 295.59, -21.41
56.15,  16.49, 0.17, 295.60, -21.41
56.46,  16.66, 0.18, 295.61, -21.41
56.76,  16.81, 0.18, 295.61, -21.41
57.06,  16.94, 0.18, 295.62, -21.41
57.38,  17.07, 0.19, 295.62, -21.41
57.73,  17.17, 0.19, 295.63, -21.41
58.12,  17.27, 0.19, 295.64, -21.41
58.56,  17.35, 0.20, 295.64, -21.41
59.05,  17.43, 0.20, 295.65, -21.41
59.59,  17.51, 0.20, 295.65, -21.40
60.18,  17.59, 0.20, 295.66, -21.40
60.82,  17.68, 0.21, 295.67, -21.40
61.50,  17.78, 0.21, 295.67, -21.40
62.21,  17.88, 0.21, 295.68, -21.40
62.93,  18.00, 0.22, 295.68, -21.40
63.65,  18.14, 0.22, 295.69, -21.40
64.37,  18.29, 0.22, 295.69, -21.40
65.06,  18.45, 0.23, 295.70, -21.40
65.73,  18.62, 0.23, 295.71, -21.40
66.35,  18.80, 0.24, 295.71, -21.40
66.93,  18.98, 0.24, 295.72, -21.40
67.45,  19.17, 0.24, 295.72, -21.39
67.93,  19.35, 0.25, 295.73, -21.39
68.35,  19.53, 0.25, 295.73, -21.39
68.73,  19.70, 0.25, 295.74, -21.39
69.08,  19.85, 0.26, 295.74, -21.39
69.41,  19.98, 0.26, 295.75, -21.39
69.73,  20.10, 0.26, 295.76, -21.39
70.06,  20.19, 0.27, 295.76, -21.39
70.41,  20.27, 0.27, 295.77, -21.39
70.79,  20.33, 0.27, 295.77, -21.39
71.21,  20.38, 0.28, 295.78, -21.39
71.69,  20.42, 0.28, 295.79, -21.38
72.22,  20.45, 0.29, 295.79, -21.38
72.80,  20.49, 0.29, 295.80, -21.38
73.44,  20.53, 0.29, 295.80, -21.38
74.12,  20.57, 0.30, 295.81, -21.38
74.83,  20.63, 0.30, 295.81, -21.38
75.58,  20.69, 0.30, 295.82, -21.38
76.34,  20.78, 0.31, 295.82, -21.38
77.10,  20.88, 0.31, 295.83, -21.38
77.84,  20.99, 0.32, 295.84, -21.38
78.57,  21.12, 0.32, 295.84, -21.38
79.26,  21.26, 0.32, 295.85, -21.38
79.91,  21.41, 0.33, 295.85, -21.37
80.50,  21.57, 0.33, 295.86, -21.37
81.05,  21.72, 0.34, 295.86, -21.37
81.54,  21.87, 0.34, 295.87, -21.37
81.99,  22.01, 0.34, 295.87, -21.37
82.39,  22.14, 0.35, 295.88, -21.37
82.76,  22.25, 0.35, 295.89, -21.37
83.11,  22.34, 0.36, 295.89, -21.37
83.45,  22.41, 0.36, 295.90, -21.37
83.81,  22.46, 0.36, 295.90, -21.37
84.18,  22.49, 0.37, 295.91, -21.37
84.60,  22.50, 0.37, 295.91, -21.37
85.05,  22.49, 0.38, 295.92, -21.36
85.56,  22.48, 0.38, 295.93, -21.36
86.13,  22.46, 0.38, 295.93, -21.36
86.75,  22.44, 0.39, 295.94, -21.36
87.42,  22.43, 0.39, 295.94, -21.36
88.14,  22.42, 0.40, 295.95, -21.36
88.90,  22.43, 0.40, 295.95, -21.36
89.68,  22.45, 0.40, 295.96, -21.36
90.47,  22.49, 0.41, 295.96, -21.36
91.26,  22.55, 0.41, 295.97, -21.36
92.04,  22.62, 0.42, 295.98, -21.36
92.79,  22.71, 0.42, 295.98, -21.36
93.51,  22.81, 0.43, 295.99, -21.35
94.18,  22.91, 0.43, 295.99, -21.35
94.80,  23.02, 0.43, 296.00, -21.35
95.36,  23.13, 0.44, 296.00, -21.35
95.87,  23.24, 0.44, 296.01, -21.35
96.33,  23.33, 0.45, 296.01, -21.35
96.75,  23.41, 0.45, 296.02, -21.35
97.14,  23.47, 0.46, 296.02, -21.35
97.51,  23.51, 0.46, 296.03, -21.35
97.88,  23.52, 0.46, 296.04, -21.35
98.25,  23.51, 0.47, 296.04, -21.35
98.66,  23.48, 0.47, 296.05, -21.35
99.09,  23.44, 0.48, 296.05, -21.34
99.58,  23.37, 0.48, 296.06, -21.34
100.12,  23.30, 0.49, 296.06, -21.34
100.71,  23.23, 0.49, 296.07, -21.34
101.37,  23.15, 0.50, 296.07, -21.34
102.07,  23.08, 0.50, 296.08, -21.34
102.82,  23.02, 0.50, 296.09, -21.34
103.60,  22.98, 0.51, 296.09, -21.34
104.41,  22.95, 0.51, 296.10, -21.34
105.22,  22.93, 0.52, 296.10, -21.34
106.04,  22.94, 0.52, 296.11, -21.34
106.84,  22.95, 0.53, 296.11, -21.34
107.61,  22.99, 0.53, 296.12, -21.34
108.34,  23.03, 0.54, 296.12, -21.33
109.03,  23.09, 0.54, 296.13, -21.33
109.67,  23.14, 0.54, 296.13, -21.33
110.25,  23.20, 0.55, 296.14, -21.33
110.77,  23.25, 0.55, 296.14, -21.33
111.24,  23.28, 0.56, 296.15, -21.33
111.68,  23.30, 0.56, 296.16, -21.33
112.08,  23.30, 0.57, 296.16, -21.33
112.46,  23.28, 0.57, 296.17, -21.33
112.84,  23.23, 0.58, 296.17, -21.33
113.23,  23.16, 0.58, 296.18, -21.33
113.65,  23.07, 0.58, 296.18, -21.33
114.10,  22.97, 0.59, 296.19, -21.32
114.61,  22.84, 0.59, 296.19, -21.32
115.16,  22.71, 0.60, 296.20, -21.32
115.78,  22.58, 0.60, 296.20, -21.32
116.45,  22.45, 0.61, 296.21, -21.32
117.17,  22.32, 0.61, 296.21, -21.32
117.93,  22.21, 0.62, 296.22, -21.32
118.73,  22.10, 0.62, 296.23, -21.32
119.55,  22.01, 0.62, 296.23, -21.32
120.38,  21.94, 0.63, 296.24, -21.32
121.21,  21.89, 0.63, 296.24, -21.32
122.02,  21.85, 0.64, 296.25, -21.32
122.80,  21.82, 0.64, 296.25, -21.32
123.54,  21.80, 0.65, 296.26, -21.31
124.24,  21.80, 0.65, 296.26, -21.31
124.88,  21.79, 0.66, 296.27, -21.31
125.46,  21.78, 0.66, 296.27, -21.31
125.99,  21.76, 0.66, 296.28, -21.31
126.47,  21.73, 0.67, 296.28, -21.31
126.90,  21.69, 0.67, 296.29, -21.31
127.31,  21.63, 0.68, 296.29, -21.31
127.69,  21.54, 0.68, 296.30, -21.31
128.08,  21.43, 0.69, 296.30, -21.31
128.47,  21.30, 0.69, 296.31, -21.31
128.90,  21.15, 0.69, 296.32, -21.31
129.36,  20.99, 0.70, 296.32, -21.30
129.87,  20.81, 0.70, 296.33, -21.30
130.43,  20.63, 0.71, 296.33, -21.30
131.05,  20.44, 0.71, 296.34, -21.30
131.73,  20.25, 0.72, 296.34, -21.30
132.45,  20.07, 0.72, 296.35, -21.30
133.22,  19.90, 0.72, 296.35, -21.30
134.02,  19.75, 0.73, 296.36, -21.30
134.84,  19.60, 0.73, 296.36, -21.30
135.67,  19.47, 0.74, 296.37, -21.30
136.50,  19.36, 0.74, 296.37, -21.30
137.31,  19.26, 0.75, 296.38, -21.30
138.09,  19.17, 0.75, 296.38, -21.30
138.82,  19.09, 0.75, 296.39, -21.29
139.51,  19.01, 0.76, 296.39, -21.29
140.15,  18.94, 0.76, 296.40, -21.29
140.73,  18.86, 0.77, 296.40, -21.29
141.25,  18.78, 0.77, 296.41, -21.29
141.72,  18.68, 0.77, 296.41, -21.29
142.15,  18.57, 0.78, 296.42, -21.29
142.55,  18.45, 0.78, 296.42, -21.29
142.94,  18.30, 0.79, 296.43, -21.29
143.32,  18.13, 0.79, 296.43, -21.29
143.71,  17.95, 0.79, 296.44, -21.29
144.13,  17.75, 0.80, 296.45, -21.29
144.59,  17.53, 0.80, 296.45, -21.29
145.10,  17.31, 0.81, 296.46, -21.28
145.66,  17.08, 0.81, 296.46, -21.28
146.28,  16.85, 0.81, 296.47, -21.28
146.95,  16.62, 0.82, 296.47, -21.28
147.67,  16.40, 0.82, 296.48, -21.28
148.43,  16.18, 0.83, 296.48, -21.28
149.23,  15.98, 0.83, 296.49, -21.28
150.04,  15.78, 0.83, 296.49, -21.28
150.86,  15.60, 0.84, 296.50, -21.28
151.68,  15.43, 0.84, 296.50, -21.28
152.48,  15.28, 0.84, 296.51, -21.28
153.24,  15.13, 0.85, 296.51, -21.28
153.97,  14.98, 0.85, 296.52, -21.28
154.64,  14.85, 0.85, 296.52, -21.27
155.27,  14.71, 0.86, 296.53, -21.27
155.83,  14.56, 0.86, 296.53, -21.27
156.34,  14.42, 0.86, 296.54, -21.27
156.80,  14.26, 0.87, 296.54, -21.27
157.22,  14.09, 0.87, 296.55, -21.27
157.61,  13.90, 0.87, 296.55, -21.27
157.99,  13.70, 0.88, 296.56, -21.27
158.36,  13.49, 0.88, 296.56, -21.27
158.75,  13.26, 0.88, 296.57, -21.27
159.17,  13.02, 0.89, 296.57, -21.27
159.62,  12.77, 0.89, 296.58, -21.27
160.12,  12.52, 0.89, 296.58, -21.27
160.68,  12.26, 0.90, 296.59, -21.26
161.29,  12.00, 0.90, 296.59, -21.26
161.95,  11.74, 0.90, 296.60, -21.26
162.66,  11.49, 0.91, 296.60, -21.26
163.42,  11.24, 0.91, 296.61, -21.26
164.20,  11.00, 0.91, 296.61, -21.26
165.01,  10.78, 0.91, 296.62, -21.26
165.82,  10.55, 0.92, 296.62, -21.26
166.62,  10.34, 0.92, 296.63, -21.26
167.40,  10.14, 0.92, 296.63, -21.26
168.16,  9.94, 0.93, 296.64, -21.26
168.87,  9.74, 0.93, 296.64, -21.26
169.53,  9.54, 0.93, 296.65, -21.26
170.13,  9.35, 0.93, 296.65, -21.25
170.69,  9.15, 0.94, 296.66, -21.25
171.18,  8.94, 0.94, 296.66, -21.25
171.63,  8.73, 0.94, 296.67, -21.25
172.04,  8.51, 0.94, 296.67, -21.25
172.42,  8.28, 0.94, 296.68, -21.25
172.79,  8.05, 0.95, 296.68, -21.25
173.16,  7.80, 0.95, 296.69, -21.25
173.54,  7.54, 0.95, 296.69, -21.25
173.95,  7.28, 0.95, 296.70, -21.25
174.40,  7.02, 0.96, 296.70, -21.25
174.90,  6.75, 0.96, 296.71, -21.25
175.45,  6.48, 0.96, 296.71, -21.25
176.05,  6.21, 0.96, 296.72, -21.25
176.71,  5.94, 0.96, 296.72, -21.24
177.42,  5.68, 0.97, 296.73, -21.24
178.17,  5.42, 0.97, 296.73, -21.24
178.94,  5.17, 0.97, 296.73, -21.24
179.74,  4.92, 0.97, 296.74, -21.24
180.54,  4.67, 0.97, 296.74, -21.24
181.33,  4.43, 0.97, 296.75, -21.24
182.11,  4.19, 0.98, 296.75, -21.24
182.85,  3.95, 0.98, 296.76, -21.24
183.55,  3.72, 0.98, 296.76, -21.24
184.20,  3.48, 0.98, 296.77, -21.24
184.79,  3.24, 0.98, 296.77, -21.24
185.33,  2.99, 0.98, 296.78, -21.24
185.82,  2.75, 0.98, 296.78, -21.23
186.26,  2.50, 0.99, 296.79, -21.23
186.66,  2.24, 0.99, 296.79, -21.23
187.04,  1.99, 0.99, 296.80, -21.23
187.40,  1.73, 0.99, 296.80, -21.23
187.76,  1.47, 0.99, 296.81, -21.23
188.14,  1.21, 0.99, 296.81, -21.23
188.55,  0.95, 0.99, 296.82, -21.23
189.00,  0.68, 0.99, 296.82, -21.23
189.50,  0.43, 0.99, 296.83, -21.23
190.05,  0.17, 0.99, 296.83, -21.23
190.66,  -0.09, 0.99, 296.84, -21.23
191.32,  -0.34, 0.99, 296.84, -21.23
192.03,  -0.60, 1.00, 296.85, -21.23
192.78,  -0.85, 1.00, 296.85, -21.22
193.56,  -1.10, 1.00, 296.86, -21.22
194.35,  -1.35, 1.00, 296.86, -21.22
195.15,  -1.61, 1.00, 296.86, -21.22
195.94,  -1.86, 1.00, 296.87, -21.22
196.71,  -2.12, 1.00, 296.87, -21.22
197.45,  -2.38, 1.00, 296.88, -21.22
198.14,  -2.64, 1.00, 296.88, -21.22
198.78,  -2.91, 1.00, 296.89, -21.22
199.37,  -3.17, 1.00, 296.89, -21.22
199.91,  -3.44, 1.00, 296.90, -21.22
200.39,  -3.71, 1.00, 296.90, -21.22
200.83,  -3.98, 1.00, 296.91, -21.22
201.23,  -4.25, 1.00, 296.91, -21.22
201.60,  -4.51, 1.00, 296.92, -21.21
201.97,  -4.77, 1.00, 296.92, -21.21
202.33,  -5.02, 1.00, 296.93, -21.21
202.72,  -5.26, 1.00, 296.93, -21.21
203.13,  -5.51, 1.00, 296.94, -21.21
203.59,  -5.74, 1.00, 296.94, -21.21
204.10,  -5.97, 1.00, 296.95, -21.21
204.66,  -6.20, 0.99, 296.95, -21.21
205.27,  -6.42, 0.99, 296.95, -21.21
205.94,  -6.65, 0.99, 296.96, -21.21
206.66,  -6.87, 0.99, 296.96, -21.21
207.42,  -7.10, 0.99, 296.97, -21.21
208.20,  -7.33, 0.99, 296.97, -21.21
209.00,  -7.56, 0.99, 296.98, -21.21
209.81,  -7.81, 0.99, 296.98, -21.20
210.60,  -8.06, 0.99, 296.99, -21.20
211.38,  -8.31, 0.99, 296.99, -21.20
212.12,  -8.57, 0.99, 297.00, -21.20
212.81,  -8.84, 0.98, 297.00, -21.20
213.46,  -9.11, 0.98, 297.01, -21.20
214.05,  -9.39, 0.98, 297.01, -21.20
214.59,  -9.66, 0.98, 297.01, -21.20
215.07,  -9.93, 0.98, 297.02, -21.20
215.51,  -10.20, 0.98, 297.02, -21.20
215.92,  -10.45, 0.98, 297.03, -21.20
216.29,  -10.70, 0.98, 297.03, -21.20
216.66,  -10.94, 0.97, 297.04, -21.20
217.04,  -11.16, 0.97, 297.04, -21.20
217.43,  -11.37, 0.97, 297.05, -21.20
217.86,  -11.57, 0.97, 297.05, -21.19
218.33,  -11.76, 0.97, 297.06, -21.19
218.85,  -11.95, 0.97, 297.06, -21.19
219.42,  -12.13, 0.96, 297.06, -21.19
220.05,  -12.30, 0.96, 297.07, -21.19
220.74,  -12.48, 0.96, 297.07, -21.19
221.47,  -12.66, 0.96, 297.08, -21.19
222.24,  -12.85, 0.96, 297.08, -21.19
223.04,  -13.04, 0.95, 297.09, -21.19
223.85,  -13.24, 0.95, 297.09, -21.19
224.67,  -13.46, 0.95, 297.10, -21.19
225.47,  -13.68, 0.95, 297.10, -21.19
226.25,  -13.92, 0.95, 297.11, -21.19
227.00,  -14.16, 0.94, 297.11, -21.19
227.71,  -14.42, 0.94, 297.11, -21.18
228.36,  -14.67, 0.94, 297.12, -21.18
228.96,  -14.93, 0.94, 297.12, -21.18
229.50,  -15.19, 0.93, 297.13, -21.18
229.99,  -15.44, 0.93, 297.13, -21.18
230.44,  -15.68, 0.93, 297.14, -21.18
230.85,  -15.91, 0.93, 297.14, -21.18
231.24,  -16.12, 0.92, 297.15, -21.18
231.61,  -16.32, 0.92, 297.15, -21.18
232.00,  -16.49, 0.92, 297.16, -21.18
232.40,  -16.66, 0.92, 297.16, -21.18
232.84,  -16.80, 0.91, 297.16, -21.18
233.32,  -16.94, 0.91, 297.17, -21.18
233.86,  -17.06, 0.91, 297.17, -21.18
234.45,  -17.18, 0.90, 297.18, -21.18
235.09,  -17.29, 0.90, 297.18, -21.17
235.79,  -17.41, 0.90, 297.19, -21.17
236.54,  -17.54, 0.90, 297.19, -21.17
237.33,  -17.67, 0.89, 297.19, -21.17
238.14,  -17.81, 0.89, 297.20, -21.17
238.96,  -17.97, 0.89, 297.20, -21.17
239.79,  -18.14, 0.88, 297.21, -21.17
240.61,  -18.33, 0.88, 297.21, -21.17
241.40,  -18.52, 0.88, 297.22, -21.17
242.16,  -18.73, 0.87, 297.22, -21.17
242.87,  -18.95, 0.87, 297.23, -21.17
243.53,  -19.17, 0.87, 297.23, -21.17
244.14,  -19.40, 0.86, 297.23, -21.17
244.69,  -19.62, 0.86, 297.24, -21.17
245.18,  -19.83, 0.86, 297.24, -21.17
245.64,  -20.03, 0.85, 297.25, -21.16
246.05,  -20.21, 0.85, 297.25, -21.16
246.45,  -20.38, 0.85, 297.26, -21.16
246.83,  -20.52, 0.84, 297.26, -21.16
247.22,  -20.64, 0.84, 297.26, -21.16
247.64,  -20.74, 0.84, 297.27, -21.16
248.08,  -20.82, 0.83, 297.27, -21.16
248.58,  -20.89, 0.83, 297.28, -21.16
249.12,  -20.95, 0.83, 297.28, -21.16
249.72,  -21.00, 0.82, 297.29, -21.16
250.38,  -21.05, 0.82, 297.29, -21.16
251.09,  -21.10, 0.81, 297.29, -21.16
251.84,  -21.17, 0.81, 297.30, -21.16
252.64,  -21.24, 0.81, 297.30, -21.16
253.46,  -21.32, 0.80, 297.31, -21.16
254.29,  -21.43, 0.80, 297.31, -21.15
255.13,  -21.54, 0.80, 297.32, -21.15
255.95,  -21.68, 0.79, 297.32, -21.15
256.75,  -21.82, 0.79, 297.32, -21.15
257.51,  -21.99, 0.78, 297.33, -21.15
258.22,  -22.16, 0.78, 297.33, -21.15
258.88,  -22.33, 0.78, 297.34, -21.15
259.49,  -22.50, 0.77, 297.34, -21.15
260.04,  -22.68, 0.77, 297.35, -21.15
260.53,  -22.84, 0.77, 297.35, -21.15
260.99,  -22.98, 0.76, 297.35, -21.15
261.40,  -23.11, 0.76, 297.36, -21.15
261.79,  -23.21, 0.75, 297.36, -21.15
262.18,  -23.29, 0.75, 297.37, -21.15
262.57,  -23.35, 0.75, 297.37, -21.15
262.99,  -23.39, 0.74, 297.38, -21.15
263.44,  -23.41, 0.74, 297.38, -21.14
263.93,  -23.41, 0.73, 297.38, -21.14
264.48,  -23.40, 0.73, 297.39, -21.14
265.08,  -23.38, 0.73, 297.39, -21.14
265.74,  -23.37, 0.72, 297.40, -21.14
266.45,  -23.35, 0.72, 297.40, -21.14
267.20,  -23.35, 0.71, 297.40, -21.14
268.00,  -23.36, 0.71, 297.41, -21.14
268.81,  -23.39, 0.70, 297.41, -21.14
269.64,  -23.43, 0.70, 297.42, -21.14
270.47,  -23.49, 0.70, 297.42, -21.14
271.29,  -23.56, 0.69, 297.43, -21.14
272.08,  -23.66, 0.69, 297.43, -21.14
272.83,  -23.76, 0.68, 297.43, -21.14
273.53,  -23.87, 0.68, 297.44, -21.14
274.18,  -23.99, 0.68, 297.44, -21.14
274.78,  -24.11, 0.67, 297.45, -21.13
275.32,  -24.22, 0.67, 297.45, -21.13
275.80,  -24.33, 0.66, 297.45, -21.13
276.24,  -24.41, 0.66, 297.46, -21.13
276.65,  -24.48, 0.65, 297.46, -21.13
277.03,  -24.52, 0.65, 297.47, -21.13
277.41,  -24.54, 0.65, 297.47, -21.13
277.80,  -24.54, 0.64, 297.47, -21.13
278.20,  -24.51, 0.64, 297.48, -21.13
278.64,  -24.46, 0.63, 297.48, -21.13
279.13,  -24.40, 0.63, 297.49, -21.13
279.67,  -24.33, 0.62, 297.49, -21.13
280.26,  -24.25, 0.62, 297.49, -21.13
280.91,  -24.18, 0.62, 297.50, -21.13
281.61,  -24.10, 0.61, 297.50, -21.13
282.35,  -24.04, 0.61, 297.51, -21.13
283.12,  -23.99, 0.60, 297.51, -21.12
283.93,  -23.96, 0.60, 297.52, -21.12
284.74,  -23.95, 0.59, 297.52, -21.12
285.55,  -23.95, 0.59, 297.52, -21.12
286.34,  -23.97, 0.59, 297.53, -21.12
287.11,  -24.01, 0.58, 297.53, -21.12
287.84,  -24.05, 0.58, 297.54, -21.12
288.52,  -24.11, 0.57, 297.54, -21.12
289.14,  -24.17, 0.57, 297.54, -21.12
289.72,  -24.23, 0.56, 297.55, -21.12
290.23,  -24.28, 0.56, 297.55, -21.12
290.70,  -24.32, 0.56, 297.56, -21.12
291.12,  -24.35, 0.55, 297.56, -21.12
291.50,  -24.36, 0.55, 297.56, -21.12
291.87,  -24.34, 0.54, 297.57, -21.12
292.23,  -24.30, 0.54, 297.57, -21.12
292.59,  -24.24, 0.53, 297.58, -21.12
292.98,  -24.16, 0.53, 297.58, -21.11
293.41,  -24.05, 0.53, 297.58, -21.11
293.88,  -23.94, 0.52, 297.59, -21.11
294.40,  -23.81, 0.52, 297.59, -21.11
294.97,  -23.69, 0.51, 297.59, -21.11
295.60,  -23.56, 0.51, 297.60, -21.11
296.28,  -23.44, 0.50, 297.60, -21.11
297.00,  -23.33, 0.50, 297.61, -21.11
297.75,  -23.23, 0.50, 297.61, -21.11
298.52,  -23.15, 0.49, 297.61, -21.11
299.30,  -23.08, 0.49, 297.62, -21.11
300.08,  -23.03, 0.48, 297.62, -21.11
300.84,  -23.00, 0.48, 297.63, -21.11
301.58,  -22.99, 0.48, 297.63, -21.11
302.27,  -22.98, 0.47, 297.63, -21.11
302.92,  -22.98, 0.47, 297.64, -21.11
303.51,  -22.99, 0.46, 297.64, -21.10
304.05,  -22.99, 0.46, 297.65, -21.10
304.53,  -22.99, 0.45, 297.65, -21.10
304.96,  -22.97, 0.45, 297.65, -21.10
305.35,  -22.94, 0.45, 297.66, -21.10
305.71,  -22.90, 0.44, 297.66, -21.10
306.05,  -22.83, 0.44, 297.67, -21.10
306.39,  -22.74, 0.43, 297.67, -21.10
306.73,  -22.63, 0.43, 297.67, -21.10
307.10,  -22.49, 0.43, 297.68, -21.10
307.51,  -22.35, 0.42, 297.68, -21.10
307.96,  -22.19, 0.42, 297.68, -21.10
308.46,  -22.02, 0.41, 297.69, -21.10
309.01,  -21.86, 0.41, 297.69, -21.10
309.61,  -21.69, 0.41, 297.70, -21.10
310.26,  -21.53, 0.40, 297.70, -21.10
310.95,  -21.38, 0.40, 297.70, -21.10
311.67,  -21.25, 0.39, 297.71, -21.09
312.41,  -21.12, 0.39, 297.71, -21.09
313.16,  -21.02, 0.39, 297.71, -21.09
313.90,  -20.93, 0.38, 297.72, -21.09
314.62,  -20.85, 0.38, 297.72, -21.09
315.32,  -20.79, 0.37, 297.73, -21.09
315.97,  -20.74, 0.37, 297.73, -21.09
316.57,  -20.69, 0.37, 297.73, -21.09
317.13,  -20.65, 0.36, 297.74, -21.09
317.63,  -20.60, 0.36, 297.74, -21.09
318.07,  -20.55, 0.35, 297.75, -21.09
318.47,  -20.48, 0.35, 297.75, -21.09
318.83,  -20.40, 0.35, 297.75, -21.09
319.16,  -20.31, 0.34, 297.76, -21.09
319.47,  -20.19, 0.34, 297.76, -21.09
319.78,  -20.06, 0.33, 297.76, -21.09
320.11,  -19.91, 0.33, 297.77, -21.09
